country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Romania,ROU,7/02/2021,856322,656178,200144,15510,23558,4.45,3.41,1.04,1225,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,8/02/2021,891348,661063,230285,35026,24309,4.63,3.44,1.2,1264,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,9/02/2021,930155,666943,263212,38807,25918,4.84,3.47,1.37,1347,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,10/02/2021,970967,671449,299518,40812,28395,5.05,3.49,1.56,1476,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,11/02/2021,1009421,675234,334187,38454,30661,5.25,3.51,1.74,1594,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,12/02/2021,1048797,679333,369464,39376,32464,5.45,3.53,1.92,1688,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,13/02/2021,1084096,683347,400749,35299,34755,5.64,3.55,2.08,1807,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,14/02/2021,1113975,686635,427340,29879,36808,5.79,3.57,2.22,1913,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,15/02/2021,1151112,696944,454168,37137,37109,5.98,3.62,2.36,1929,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,16/02/2021,1197089,715749,481340,45977,38133,6.22,3.72,2.5,1982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,17/02/2021,1240408,734929,505479,43319,38492,6.45,3.82,2.63,2001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,18/02/2021,1280228,753753,526475,39820,38687,6.65,3.92,2.74,2011,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,19/02/2021,1318355,771240,547115,38127,38508,6.85,4.01,2.84,2002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,20/02/2021,1351279,788508,562771,32924,38169,7.02,4.1,2.93,1984,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,21/02/2021,1379223,803098,576125,27944,37893,7.17,4.17,2.99,1970,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,22/02/2021,1409087,819447,589640,29864,36854,7.32,4.26,3.07,1916,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,23/02/2021,1438432,836860,601572,29345,34478,7.48,4.35,3.13,1792,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,24/02/2021,1466649,855097,611552,28217,32320,7.62,4.44,3.18,1680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,25/02/2021,1486907,872361,614546,20258,29526,7.73,4.53,3.19,1535,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,26/02/2021,1506032,890068,615964,19125,26811,7.83,4.63,3.2,1394,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,27/02/2021,1521736,905142,616594,15704,24351,7.91,4.71,3.21,1266,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,28/02/2021,1532872,915761,617111,11136,21950,7.97,4.76,3.21,1141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,1/03/2021,1565021,946781,618240,32149,22276,8.14,4.92,3.21,1158,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2/03/2021,1603179,983997,619182,38158,23535,8.33,5.11,3.22,1223,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,3/03/2021,1641874,1022066,619808,38695,25032,8.53,5.31,3.22,1301,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,4/03/2021,1685611,1058452,627159,43737,28386,8.76,5.5,3.26,1476,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,5/03/2021,1732964,1096911,636053,47353,32419,9.01,5.7,3.31,1685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,6/03/2021,1781602,1135895,645707,48638,37124,9.26,5.9,3.36,1930,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,7/03/2021,1826786,1173219,653567,45184,41988,9.5,6.1,3.4,2183,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,8/03/2021,1870244,1211503,658741,43458,43603,9.72,6.3,3.42,2267,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,9/03/2021,1918443,1253801,664642,48199,45038,9.97,6.52,3.45,2341,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,10/03/2021,1969846,1296161,673685,51403,46853,10.24,6.74,3.5,2435,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,11/03/2021,2019757,1335828,683929,49911,47735,10.5,6.94,3.56,2481,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,12/03/2021,2069143,1374595,694548,49386,48026,10.76,7.15,3.61,2496,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,13/03/2021,2117865,1412636,705229,48722,48038,11.01,7.34,3.67,2497,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,14/03/2021,2160564,1446358,714206,42699,47683,11.23,7.52,3.71,2479,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,15/03/2021,2210140,1486184,723956,49576,48557,11.49,7.73,3.76,2524,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,16/03/2021,2270124,1530483,739641,59984,50240,11.8,7.96,3.84,2612,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,17/03/2021,2324405,1571466,752939,54281,50651,12.08,8.17,3.91,2633,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,18/03/2021,2376330,1614577,761753,51925,50939,12.35,8.39,3.96,2648,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,19/03/2021,2426191,1657270,768921,49861,51007,12.61,8.61,4,2651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,20/03/2021,2477095,1703448,773647,50904,51319,12.88,8.85,4.02,2668,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,21/03/2021,2521512,1745105,776407,44417,51564,13.11,9.07,4.04,2680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,22/03/2021,2568108,1768379,799729,46596,51138,13.35,9.19,4.16,2658,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,23/03/2021,2626770,1799681,827089,58662,50949,13.65,9.35,4.3,2648,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,24/03/2021,2685878,1830477,855401,59108,51639,13.96,9.52,4.45,2684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,25/03/2021,2744764,1860646,884118,58886,52633,14.27,9.67,4.6,2736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,26/03/2021,2799895,1887031,912864,55131,53386,14.55,9.81,4.75,2775,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Russia,RUS,15/12/2020,28500,28500,,,,0.02,0.02,,,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,16/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,17/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,18/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,19/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,20/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,21/12/2020,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,22/12/2020,52000,52000,,,3357,0.04,0.04,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,23/12/2020,,,,,12592,,,,86,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,24/12/2020,,,,,21827,,,,150,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,25/12/2020,,,,,31061,,,,213,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,26/12/2020,,,,,40296,,,,276,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,27/12/2020,,,,,49531,,,,339,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,28/12/2020,,,,,58765,,,,403,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,29/12/2020,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,30/12/2020,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,31/12/2020,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,1/01/2021,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,2/01/2021,800000,800000,,,68000,0.55,0.55,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,3/01/2021,,,,,60883,,,,417,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,4/01/2021,,,,,53766,,,,368,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,5/01/2021,,,,,46649,,,,320,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,6/01/2021,,,,,39532,,,,271,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,7/01/2021,,,,,32416,,,,222,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,8/01/2021,,,,,25299,,,,173,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,9/01/2021,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,10/01/2021,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,11/01/2021,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,12/01/2021,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,13/01/2021,1000000,1000000,,,18182,0.69,0.69,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,14/01/2021,,,,,30380,,,,208,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,15/01/2021,,,,,42579,,,,292,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,16/01/2021,,,,,54777,,,,375,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,17/01/2021,,,,,66976,,,,459,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,18/01/2021,,,,,79174,,,,543,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,19/01/2021,,,,,91373,,,,626,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,20/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,21/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,22/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,23/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,24/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,25/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,26/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,27/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,28/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,29/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,30/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,31/01/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,1/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,2/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,3/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,4/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,5/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,6/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,7/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,8/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,9/02/2021,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,10/02/2021,3900000,2200000,1700000,,103571,2.67,1.51,1.16,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,11/02/2021,,,,,98843,,,,677,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,12/02/2021,,,,,94114,,,,645,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,13/02/2021,,,,,89386,,,,613,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,14/02/2021,,,,,84657,,,,580,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,15/02/2021,,,,,79929,,,,548,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,16/02/2021,,,,,75200,,,,515,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,17/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,18/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,19/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,20/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,21/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,22/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,23/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,24/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,25/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,26/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,27/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,28/02/2021,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,1/03/2021,5238966,4140332,1098634,,70472,3.59,2.84,0.75,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,2/03/2021,5249831,4158334,1091497,10865,61957,3.6,2.85,0.75,425,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,3/03/2021,5489342,4287423,1201919,239511,86105,3.76,2.94,0.82,590,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,4/03/2021,6010744,4701175,1309569,521402,150524,4.12,3.22,0.9,1031,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,5/03/2021,6301854,4908178,1393676,291110,182043,4.32,3.36,0.96,1247,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,6/03/2021,6583873,5082127,1501746,282019,212264,4.51,3.48,1.03,1455,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,7/03/2021,6655487,5128138,1527349,71614,212428,4.56,3.51,1.05,1456,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,8/03/2021,6669466,5136605,1532861,13979,204357,4.57,3.52,1.05,1400,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,9/03/2021,6694349,5149589,1544760,24883,206360,4.59,3.53,1.06,1414,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,10/03/2021,7048129,5272651,1775478,353780,222684,4.83,3.61,1.22,1526,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,11/03/2021,7273933,5366009,1907924,225804,180456,4.98,3.68,1.31,1237,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,12/03/2021,7448262,5451045,1997217,174329,163773,5.1,3.74,1.37,1122,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,13/03/2021,7639374,5524226,2115148,191112,150786,5.23,3.79,1.45,1033,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,14/03/2021,7698889,5545133,2153756,59515,149057,5.28,3.8,1.48,1021,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,15/03/2021,,,,,152733,,,,1047,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,16/03/2021,,,,,154850,,,,1061,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,17/03/2021,7818009,5379359,2438650,,109983,5.36,3.69,1.67,754,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,18/03/2021,7909438,5431048,2478390,91429,90786,5.42,3.72,1.7,622,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,19/03/2021,8185944,5544777,2641167,276506,105383,5.61,3.8,1.81,722,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,20/03/2021,8306498,5595893,2710605,120554,95303,5.69,3.83,1.86,653,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,21/03/2021,8362575,5611139,2751436,56077,94812,5.73,3.84,1.89,650,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Russia,RUS,22/03/2021,10600000,6300000,4300000,2237425,408772,7.26,4.32,2.95,2801,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://tass.com/society/1268797
Rwanda,RWA,15/02/2021,0,0,,,,0,0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,16/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,17/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,18/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,19/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,20/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,21/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,22/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,23/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,24/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,25/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,26/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,27/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,28/02/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,1/03/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,2/03/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,3/03/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,4/03/2021,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
